gene_id,gene_name,transcript_id,transcript_TPM,contains_PTC,gene_length,mean_intron_length,log_kdeg_DMSO,Codon_optimality,fivepUTR_GC_content,threepUTR_GC_content,CDS_GC_content,fivepUTR_length,threepUTR_length,CDS_length,transcript_length,first_exon_length,longest_intron_length,total_exons,CDS_DRACH_count,fiveputr_DRACH_count,threeputr_DRACH_count,CDS_miRNAseed_count,fiveputr_miRNAseed_count,threeputr_miRNAseed_count
ENSG00000131981.16,LGALS3,MSTRG.3607.1,18.86,FALSE,16172,3042.8,-3.27579047635154,0.7874296391738961,0.71698113207547165,0.29605263157894735,0.5325365205843293,53,152,753,958,49,8069,6,7,0,0,0,0,0
ENSG00000132002.9,DNAJB1,MSTRG.6332.1,50.2366666666667,FALSE,3629,693.5,0.0477317790681125,0.818608648257587,0.8333333333333334,0.49444918872758326,0.552297165200391,48,1171,1023,2242,259,1092,3,7,1,7,2,0,1
ENSG00000132017.11,DCAF15,MSTRG.6322.1,15.75,FALSE,8941,556.666666666667,-1.66373377609536,0.838892048453813,0.25,0.6387665198237885,0.6239600665557404,4,454,1803,2261,136,2522,13,24,0,5,3,0,2
ENSG00000132024.18,CC2D1A,MSTRG.6320.1,7.45333333333333,FALSE,24679,753.5,-2.23453848801143,0.8290814168629306,0.7427385892116183,0.6714876033057852,0.6313025210084033,241,484,2856,3581,301,4431,29,23,1,3,4,1,2
ENSG00000132024.18,CC2D1A,MSTRG.6320.3,2.11333333333333,FALSE,24679,753.607142857143,-1.78103052945087,0.8289176812256569,0.7427385892116183,0.6714876033057852,0.6312653347353663,241,484,2853,3578,301,4431,29,23,1,3,4,1,2
ENSG00000132128.18,LRRC41,MSTRG.416.1,57.4133333333333,FALSE,24947,2446.55555555556,-2.09241628265647,0.793976373283801,0.7272727272727273,0.5021929824561403,0.5904059040590406,33,456,2439,2928,232,11063,10,26,1,2,2,1,1
ENSG00000132155.14,RAF1,MSTRG.8789.1,25.3533333333333,FALSE,80517,4832.875,-1.47524219582081,0.7792139689029767,0.6616314199395771,0.4928806133625411,0.4869029275808937,331,913,1947,3191,305,45065,17,29,2,4,1,2,1
ENSG00000132170.24,PPARG,MSTRG.8785.2,2.29,FALSE,146489,24114.8333333333,-1.50334185567734,0.7997586170636053,0.844311377245509,0.2914572864321608,0.46931659693165967,167,199,1434,1800,165,91683,7,24,1,2,0,2,0
ENSG00000132254.13,ARFIP2,MSTRG.1924.1,7.45,FALSE,4712,435.714285714286,-1.95904202185563,0.8194740699099855,0.6923076923076923,0.5618661257606491,0.5516569200779727,143,493,1026,1662,101,767,8,10,1,5,0,0,1
ENSG00000132254.13,ARFIP2,MSTRG.1924.2,1.75666666666667,TRUE,4712,372,-0.326899599989203,0.8277800524672437,0.6923076923076923,0.5477642276422764,0.5812807881773399,143,984,609,1736,101,767,9,6,1,9,0,0,1
ENSG00000132254.13,ARFIP2,MSTRG.1924.3,6.83,FALSE,4712,441.428571428571,-1.65727775635451,0.8194740699099855,0.7669902912621359,0.5618661257606491,0.5516569200779727,103,493,1026,1622,101,807,8,10,1,5,0,0,1
ENSG00000132275.11,RRP8,MSTRG.1926.2,5.81333333333333,TRUE,3695,322.833333333333,-0.853605560541567,0.8069995651571872,0.5620767494356659,0.4732142857142857,0.5601851851851852,886,224,648,1758,213,1139,7,6,8,0,0,0,0
ENSG00000132305.22,IMMT,MSTRG.7388.2,12.0533333333333,FALSE,51527,3488.42857142857,-2.31369710715088,0.7192203280367113,0.6875,0.3795180722891566,0.4756258234519104,80,332,2277,2689,125,13965,15,22,2,4,0,0,0
ENSG00000132305.22,IMMT,MSTRG.7388.6,5.74666666666667,FALSE,51527,3491,-2.38166143232175,0.7203557917415596,0.6875,0.3795180722891566,0.47612672913877735,80,332,2241,2653,125,13965,15,22,2,4,0,0,0
ENSG00000132313.15,MRPL35,MSTRG.7386.1,7.42666666666667,FALSE,14362,3537,-0.86713470220312,0.757255503940263,0.5,0.3873960332693538,0.4479717813051146,58,3126,567,3751,101,6572,4,5,0,34,0,0,1
ENSG00000132323.9,ILKAP,MSTRG.7889.1,18.8366666666667,FALSE,33294,2894.45454545455,-1.98255154003561,0.7693119804626639,0.7887323943661971,0.4552238805970149,0.5241730279898219,142,134,1179,1455,197,8628,12,12,1,1,0,0,0
ENSG00000132330.18,SCLY,MSTRG.7887.1,8.27666666666667,FALSE,38392,3269.36363636364,-2.47587571478199,0.7836292561892118,0.7777777777777778,0.5406427221172023,0.5954478707782672,9,1058,1362,2429,122,12231,12,11,0,7,1,0,1
ENSG00000132330.18,SCLY,MSTRG.7887.2,2.18333333333333,TRUE,38392,3228.27272727273,-0.55660811973912,0.7641810088287072,0.7777777777777778,0.5586061246040127,0.5705521472392638,9,1894,978,2881,122,12231,12,8,0,15,1,0,1
ENSG00000132376.20,INPP5K,MSTRG.4995.1,10.9433333333333,FALSE,22036,1757.27272727273,-1.90444521790752,0.8112402841739947,0.7876106194690266,0.5690208667736758,0.5434298440979956,113,1246,1347,2706,157,8857,12,22,1,8,1,0,1
ENSG00000132388.13,UBE2G1,MSTRG.5025.1,24.04,FALSE,97316,18650,-1.27191862525987,0.7602128096389635,0.7688022284122563,0.3854101440200376,0.42884990253411304,359,3194,513,4066,405,59147,6,3,0,28,0,1,1
ENSG00000132423.12,COQ3,MSTRG.11053.4,2.06333333333333,FALSE,24671,3335.28571428571,-2.30032751565908,0.7291395053176326,0.5052631578947369,0.28125,0.42363877822045154,475,96,753,1324,101,10249,8,7,2,0,0,0,0
ENSG00000132429.10,POPDC3,MSTRG.11062.1,2.16,FALSE,22115,6745.33333333333,-0.838789052905001,0.7277975694234622,0.5681293302540416,0.34210526315789475,0.430365296803653,433,570,876,1879,182,17672,4,11,2,6,0,1,0
ENSG00000132432.14,SEC61G,MSTRG.11731.2,9.88666666666667,FALSE,6993,2179.33333333333,-2.75677630338007,0.7879198891147727,0.6,0.2974683544303797,0.391304347826087,90,158,207,455,84,3358,4,2,0,0,0,0,0
ENSG00000132485.14,ZRANB2,MSTRG.531.1,18.42,FALSE,17644,1658.77777777778,-1.18622309376983,0.7592949240291463,0.6,0.3162901307966706,0.4149043303121853,40,1682,993,2715,96,4246,10,4,0,14,1,0,0
ENSG00000132507.18,EIF5A,MSTRG.5080.1,392.09,FALSE,4701,714.4,-2.73549196851726,0.8009079376770339,0.7054794520547946,0.5791505791505791,0.513978494623656,146,518,465,1129,125,1862,6,7,0,1,0,0,4
ENSG00000132522.16,GPS2,MSTRG.5081.3,30.3866666666667,FALSE,2771,144.5,-4.0389850878541,0.7944519309865695,0.7732793522267206,0.5368421052631579,0.5599593495934959,247,95,984,1326,180,361,11,10,1,1,2,2,0
ENSG00000132541.11,RIDA,MSTRG.12485.1,8.34666666666667,FALSE,14828,2768.2,-2.48356768946442,0.7079271887426583,0.6,0.2971887550200803,0.4492753623188406,75,498,414,987,140,8280,6,6,0,4,0,0,0
ENSG00000132561.14,MATN2,MSTRG.12483.1,2.36333333333333,FALSE,167178,9088.05555555556,-2.95609503871308,0.8092558512509057,0.72,0.34593572778827975,0.5135039090262971,250,529,2814,3593,224,42710,19,30,0,4,0,0,0
ENSG00000132613.16,MTSS2,MSTRG.4810.1,10.11,FALSE,24616,1529.23076923077,-1.33825058496361,0.8487042306011577,0.8372093023255814,0.612141652613828,0.6635346756152125,129,2372,2235,4736,198,8765,14,23,0,16,5,1,10
ENSG00000132613.16,MTSS2,MSTRG.4810.2,5.57,FALSE,24616,1426.21428571429,-1.41707577934845,0.8466912474408526,0.8372093023255814,0.612141652613828,0.6629422718808193,129,2372,2148,4649,198,8765,15,23,0,16,5,1,10
ENSG00000132623.16,ANKEF1,MSTRG.7981.1,3.08,FALSE,9614,2823.33333333333,-1.07062881896679,0.7128119322213639,0.6778711484593838,0.2537313432835821,0.42083333333333334,357,67,720,1144,313,4474,4,9,0,0,0,2,0
ENSG00000132646.11,PCNA,MSTRG.7970.1,127.986666666667,FALSE,11670,1719.16666666667,-1.96833531219725,0.7284922389471444,0.6401673640167364,0.2818181818181818,0.4643765903307888,239,330,786,1355,123,6585,7,6,3,3,0,0,0
ENSG00000132670.21,PTPRA,MSTRG.7948.1,14.5933333333333,FALSE,165161,7357.40909090909,-2.30429983290787,0.8231656264329162,0.6368421052631579,0.4141791044776119,0.49706129303106633,380,536,2382,3298,252,49446,23,30,6,4,0,0,2
ENSG00000132676.16,DAP3,MSTRG.908.2,18.1366666666667,FALSE,49806,3988.66666666667,-2.45856370712691,0.7625647032370888,0.6483516483516484,0.43730886850152906,0.46616541353383456,91,654,1197,1942,84,20598,13,12,1,4,1,1,0
ENSG00000132680.11,KHDC4,MSTRG.885.1,12.133333333333301,FALSE,21369,1416,-0.467646748860633,0.7509860197726429,0.6,0.3652416356877323,0.5078590785907859,40,1076,1845,2961,78,3792,14,22,0,15,1,0,0
ENSG00000132716.19,DCAF8,MSTRG.926.2,3.30333333333333,FALSE,46729,3558.75,-3.30117969471943,0.8174028348866751,0.6396648044692738,0.45886752136752135,0.5345596432552955,358,1872,1794,4024,332,18082,13,19,5,16,0,0,2
ENSG00000132716.19,DCAF8,MSTRG.926.3,6.24333333333333,TRUE,46729,3376.08333333333,-0.0447745683723897,0.8159534886108536,0.6396648044692738,0.44772727272727275,0.5281207133058985,358,4400,1458,6216,332,18082,13,15,5,33,0,0,3
ENSG00000132740.10,IGHMBP2,MSTRG.2254.1,5.74,FALSE,36729,2342.64285714286,-0.531069318263353,0.8088422966388608,0.7625,0.5873563218390805,0.5898725687458082,80,870,2982,3932,166,11299,15,23,1,3,0,0,2
ENSG00000132768.14,DPH2,MSTRG.386.4,1.76666666666667,TRUE,3356,166.8,-1.20179105519479,0.7826872371723135,0.6079900124843945,0.4951807228915663,0.6094276094276094,801,830,891,2522,309,273,6,10,10,5,2,0,1
ENSG00000132780.17,NASP,MSTRG.406.3,4.36333333333333,TRUE,34850,2326.57142857143,-1.77463277583217,0.7515354365171176,0.5647058823529412,0.4228723404255319,0.45132743362831856,170,752,1356,2278,162,9114,15,7,1,3,0,0,0
ENSG00000132792.20,CTNNBL1,MSTRG.8088.1,18.4266666666667,FALSE,178057,11746.6,-2.29904601928017,0.8033436947012011,0.6721311475409836,0.4857142857142857,0.5053191489361702,61,105,1692,1858,91,38726,16,14,0,1,0,0,0
ENSG00000132824.14,SERINC3,MSTRG.8107.1,21.5066666666667,FALSE,25850,2413.6,-2.27336147033829,0.786583790791046,0.5966386554621849,0.45664739884393063,0.4767932489451477,119,173,1422,1714,158,7872,11,13,0,2,0,0,0
ENSG00000132881.12,CPLANE2,MSTRG.135.1,3.88666666666667,TRUE,5334,1347.66666666667,-1.29833058072949,0.810542319689634,0.6485671191553545,0.6194331983805668,0.6377952755905512,663,247,381,1291,504,2866,4,3,4,2,1,1,0
ENSG00000132912.13,DCTN4,MSTRG.10356.1,24.2033333333333,FALSE,50273,3871.83333333333,-1.48005491126382,0.7696575234277315,0.6923076923076923,0.37510407993338885,0.4866232827187274,26,2402,1383,3811,161,11321,13,16,0,19,0,1,0
ENSG00000132950.19,ZMYM5,MSTRG.3177.1,2.82666666666667,FALSE,40067,5269.28571428571,-0.101455060838432,0.7237477049890074,0.6187050359712231,0.37024608501118567,0.3691542288557214,278,894,2010,3182,200,12369,8,19,0,6,0,0,1
ENSG00000132953.18,XPO4,MSTRG.3190.2,1.69,TRUE,124083,5017.65217391304,-1.01568218240527,0.6959670281129976,0.4658536585365854,0.3536658056824955,0.4186765615337044,410,5033,3234,8677,102,33968,24,37,2,42,0,0,3
ENSG00000132964.13,CDK8,MSTRG.3210.1,5.27333333333333,FALSE,151110,12337.0833333333,-1.14095747338453,0.7485690177068635,0.7309941520467836,0.3509075194468453,0.43727598566308246,513,1157,1395,3065,641,82797,13,13,2,17,0,2,0
ENSG00000132964.13,CDK8,MSTRG.3210.2,2.17333333333333,FALSE,151110,12337.3333333333,-1.0046464557132,0.7480999450320609,0.7309941520467836,0.3509075194468453,0.4375,513,1157,1392,3062,641,82797,13,13,2,17,0,2,0
ENSG00000133026.14,MYH10,MSTRG.5115.3,19.26,FALSE,155208,3629.60975609756,-2.97473238495715,0.7808185099271487,0.5665024630541872,0.4346153846153846,0.49502613387287137,203,260,5931,6394,98,17919,42,47,2,1,3,0,1
ENSG00000133026.14,MYH10,MSTRG.5115.4,4.62,FALSE,155208,3630.68292682927,-3.27309268651954,0.780806520387717,0.627906976744186,0.4346153846153846,0.4950511659117598,129,260,5961,6350,98,17919,42,47,0,1,3,0,1
ENSG00000133028.12,SCO1,MSTRG.5116.1,2.91666666666667,FALSE,24774,3096.6,-0.552884914596042,0.7338313656416721,0.6538461538461539,0.44227778442397414,0.5198675496688742,26,8359,906,9291,299,5473,6,8,0,65,1,0,2
ENSG00000133028.12,SCO1,MSTRG.5116.2,2.32,TRUE,24774,2765.33333333333,-0.581028190613118,0.7338313656416721,0.6538461538461539,0.4419310344827586,0.5198675496688742,26,7250,906,8182,299,5473,7,8,0,53,1,0,2
ENSG00000133030.22,MPRIP,MSTRG.5151.1,16.0566666666667,FALSE,149755,6314.95454545455,-1.61127305560367,0.8386531271618134,0.8596491228070176,0.4786924298570672,0.6056644880174292,57,7556,3213,10826,276,48625,23,34,0,56,1,0,2
ENSG00000133030.22,MPRIP,MSTRG.5151.2,9.00666666666667,FALSE,149755,6037.65217391304,-1.72565294621419,0.8395164301952304,0.8596491228070176,0.4794985635936276,0.6074354127284184,57,7658,3174,10889,276,48625,24,34,0,56,1,0,2
ENSG00000133059.18,DSTYK,MSTRG.1109.3,4.99333333333333,FALSE,69088,5099,-0.440052641370208,0.7949791550702601,0.7719298245614035,0.43083316841480307,0.5304659498207885,57,5053,2790,7900,322,23464,13,22,0,48,1,0,0
ENSG00000133065.11,SLC41A1,MSTRG.1117.1,14.9333333333333,FALSE,24104,1908.7,-1.33575292537867,0.8152654490572276,0.6084860173577628,0.45488105004101725,0.5888456549935149,1037,2438,1542,5017,391,9009,11,10,3,27,0,4,0
ENSG00000133069.17,TMCC2,MSTRG.1108.1,2.96,FALSE,45234,10357.5,-0.501958453864334,0.879243824719844,0.6065934065934065,0.5447087776866284,0.6427230046948357,455,1219,2130,3804,662,26905,5,22,6,4,7,3,0
ENSG00000133114.18,GPALPP1,MSTRG.3276.4,1.78,TRUE,39516,5329.42857142857,-0.40707315957166,0.766934396282183,0.5425531914893617,0.4006191950464396,0.46706586826347307,94,1615,501,2210,182,14562,8,5,1,13,0,0,0
ENSG00000133119.13,RFC3,MSTRG.3239.1,19.2966666666667,FALSE,19352,2130.75,-1.32220402971687,0.7335893667446494,0.7,0.3211618257261411,0.43790849673202614,30,1205,1071,2306,117,3949,9,11,0,10,0,0,0
ENSG00000133131.15,MORC4,MSTRG.13502.3,4.01333333333333,TRUE,59475,3719.2,-1.70253185890106,0.7616797087136358,0.6883408071748879,0.39434889434889436,0.44252163164400493,446,814,2427,3687,345,14473,16,24,2,8,0,0,0
ENSG00000133142.19,TCEAL4,MSTRG.13491.2,3.7,FALSE,2215,478,-2.37168007879417,0.7980423057140389,0.6195121951219512,0.33497536945812806,0.4537037037037037,205,406,648,1259,110,594,3,2,1,3,0,1,0
ENSG00000133142.19,TCEAL4,MSTRG.13491.3,1.81333333333333,FALSE,2215,295.5,-0.571430689214808,0.7980423057140389,0.6070175438596491,0.33497536945812806,0.4537037037037037,570,406,648,1624,110,357,3,2,2,3,0,1,0
ENSG00000133142.19,TCEAL4,MSTRG.13491.4,1.21,FALSE,2215,446,-1.50194626728215,0.7980423057140389,0.6282527881040892,0.33497536945812806,0.4537037037037037,269,406,648,1323,169,535,3,2,1,3,0,1,0
ENSG00000133169.6,BEX1,MSTRG.13479.1,11.5166666666667,FALSE,1522,363,-2.90370564231137,0.7969658577443413,0.6842105263157895,0.3562753036437247,0.4947089947089947,171,247,378,796,76,364,3,3,0,0,0,1,0
ENSG00000133193.13,FAM104A,MSTRG.5628.2,2.46333333333333,FALSE,24938,7384.66666666667,-0.675830608933154,0.8050721281676368,0.7087912087912088,0.4103860294117647,0.5774647887323944,182,2176,426,2784,205,14424,4,5,2,29,0,0,0
ENSG00000133195.12,SLC39A11,MSTRG.5624.3,1.53666666666667,FALSE,446740,49331.8888888889,-1.90905035143022,0.7757191156766307,0.6741573033707865,0.44036697247706424,0.577259475218659,89,1635,1029,2753,78,112914,10,4,0,17,0,0,2
ENSG00000133226.19,SRRM1,MSTRG.205.5,10.5033333333333,FALSE,29980,1640.6875,-1.79092989017093,0.7779566478159958,0.68,0.3256281407035176,0.5042451088962717,25,995,2709,3729,46,5595,17,18,0,8,4,0,0
ENSG00000133275.16,CSNK1G2,MSTRG.6117.1,19.0033333333333,FALSE,40085,3388.36363636364,-1.7947930753009,0.8522465067963293,0.7255813953488373,0.6422907488986784,0.6217948717948718,430,1135,1248,2813,165,28089,12,20,1,4,1,1,8
ENSG00000133316.16,WDR74,MSTRG.2134.1,16.5566666666667,FALSE,6683,546.1,-1.2081353600038,0.7668087200873626,0.6,0.5227272727272727,0.5898100172711571,20,44,1158,1222,84,3077,11,9,0,0,0,0,0
ENSG00000133318.14,RTN3,MSTRG.2143.1,40.2433333333333,FALSE,78383,12642.3333333333,-2.73188575669848,0.7607689289708283,0.5912408759124088,0.3955978584176086,0.5119549929676512,137,1681,711,2529,279,68212,7,3,0,10,0,0,1
ENSG00000133393.13,CEP20,MSTRG.4532.1,8.88666666666667,FALSE,22621,5155.25,-1.26400017719789,0.6703822559152129,0.6111111111111112,0.37542896362388467,0.4038095238095238,18,1457,525,2000,46,6176,5,9,0,9,0,0,0
ENSG00000133422.14,MORC2,MSTRG.8517.1,4.47,FALSE,43854,1519.52,-1.05842771271652,0.8176663642127264,0.526508226691042,0.5044829647340108,0.5359793481768312,1094,1673,3099,5866,1162,9127,26,27,10,14,2,1,1
ENSG00000133612.20,AGAP3,MSTRG.12162.3,8.79333333333333,FALSE,36762,4356.875,-2.75977450254868,0.8127200086958274,0.618018018018018,0.6923076923076923,0.6074950690335306,555,845,507,1907,202,29720,9,10,3,5,0,0,4
ENSG00000133612.20,AGAP3,MSTRG.12162.6,3.02,TRUE,57564,3091.11764705882,0.440738008470185,0.8530328662317445,0.618018018018018,0.5921416712783619,0.6335697399527187,555,3614,846,5015,202,29720,18,11,3,28,0,0,4
ENSG00000133657.17,ATP13A3,MSTRG.9385.1,7.04,FALSE,84145,2402.4375,-1.8138450858566,0.7216588551700734,0.7438202247191011,0.3218720152817574,0.40315131757674544,445,3141,3681,7267,357,23557,33,33,2,29,0,2,0
ENSG00000133687.16,TMTC1,MSTRG.2639.2,5.08,TRUE,277736,15236.7222222222,-2.76949416623782,0.7547731219335144,0.5484672742336372,0.37471264367816093,0.4721030042918455,1207,870,1398,3475,262,90780,19,10,8,7,0,0,0
ENSG00000133704.10,IPO8,MSTRG.2640.1,17.7533333333333,FALSE,66780,2569.75,-2.2913440154045,0.7220779192943935,0.6583333333333333,0.37553418803418803,0.41490044958253053,120,1872,3114,5106,204,9401,25,41,0,21,1,0,0
ENSG00000133706.20,LARS1,MSTRG.10336.1,39.5733333333333,FALSE,69617,2092.16129032258,-2.52890834992422,0.7522950317221644,0.5859872611464968,0.3666044776119403,0.42112715944491647,157,1072,3531,4760,163,6059,32,33,1,8,1,0,0
ENSG00000133739.16,LRRCC1,MSTRG.12442.1,2.29,TRUE,38454,2565.42857142857,-1.92868330375532,0.7005563703289321,0.7019867549668874,0.33279613215149073,0.36038394415357766,151,1241,1146,2538,182,7828,15,12,1,12,1,1,0
ENSG00000133740.11,E2F5,MSTRG.12444.2,7.25666666666667,FALSE,36996,5057.28571428571,-1.08196807660509,0.7533607268593512,0.48556430446194226,0.3277439024390244,0.41935483870967744,381,656,558,1595,132,24492,8,9,1,11,0,1,0
ENSG00000133773.12,CCDC59,MSTRG.2895.1,31.1266666666667,FALSE,5529,1500,-0.96371950076271,0.7098243636572736,0.6363636363636364,0.3287671232876712,0.4214876033057851,11,292,726,1029,165,2365,4,4,0,2,0,0,0
ENSG00000133818.14,RRAS2,MSTRG.1968.1,6.37,FALSE,81964,15783.8,-1.16728740865444,0.758576940222623,0.7891373801916933,0.35899858290033065,0.4682926829268293,313,2117,615,3045,421,62907,6,6,1,15,0,0,0
ENSG00000133858.17,ZFC3H1,MSTRG.2879.1,8.89333333333333,FALSE,54149,1388.61764705882,-0.450926123947265,0.7185069019658047,0.6470588235294118,0.364010989010989,0.40938023450586264,238,728,5970,6936,836,9071,35,50,1,7,0,2,1
ENSG00000133872.14,SARAF,MSTRG.12293.2,6.24333333333333,TRUE,20188,4555.25,-1.91902656506556,0.7378954894343553,0.6038062283737025,0.3231638418079096,0.498015873015873,578,885,504,1967,344,12787,5,4,2,7,1,0,0
ENSG00000133874.2,RNF122,MSTRG.12306.1,10.4433333333333,FALSE,19274,3500.6,-0.0227462352365498,0.7812966211831927,0.6834381551362684,0.5167037861915368,0.5050505050505051,477,898,396,1771,430,7927,6,3,4,5,0,1,2
ENSG00000133961.21,NUMB,MSTRG.3708.1,5.81,FALSE,183372,16341.8181818182,-1.20271280388874,0.7856734878453362,0.5151515151515151,0.3804267844002943,0.5205408216328653,330,1359,1923,3612,98,48424,12,15,2,13,1,0,0
ENSG00000133961.21,NUMB,MSTRG.3708.4,4.2,FALSE,183372,17995.6,-1.04509047979151,0.7881471988311137,0.5387755102040817,0.3804267844002943,0.5154525386313465,245,1359,1812,3416,98,54170,11,12,1,13,1,0,0
ENSG00000133983.16,COX16,MSTRG.3695.1,15.82,FALSE,34603,10978,-2.50071364985927,0.7453149798658469,0.5701754385964912,0.37859424920127793,0.41254125412541254,114,1252,303,1669,165,16789,4,3,0,7,0,0,1
ENSG00000133997.12,MED6,MSTRG.3698.1,18.4133333333333,FALSE,16418,2154.85714285714,-1.43041420774331,0.7458909868510772,0.4444444444444444,0.4504347826086956,0.42645074224021595,18,575,741,1334,40,5482,8,5,0,5,0,0,1
ENSG00000134001.15,EIF2S1,MSTRG.3675.1,27.9766666666667,FALSE,26189,3147.85714285714,-1.75630243780257,0.7423469949044148,0.6076923076923076,0.3641092327698309,0.41244725738396626,130,3076,948,4154,129,9459,8,7,0,23,0,0,1
ENSG00000134014.18,ELP3,MSTRG.12285.1,8.75333333333333,FALSE,98009,6776.21428571429,-1.3641540382408,0.7697354493935318,0.5571428571428572,0.47478991596638653,0.46228710462287104,70,1428,1644,3142,89,27570,15,13,0,14,0,0,0
ENSG00000134049.6,IER3IP1,MSTRG.5985.1,13.19,FALSE,22654,9926,-1.48193000887997,0.7160679241750447,0.735632183908046,0.34833738848337387,0.46184738955823296,87,2466,249,2802,178,18649,3,0,0,16,0,0,1
ENSG00000134058.12,CDK7,MSTRG.10052.1,9.49,FALSE,42434,3738.09090909091,-0.94514065202604,0.6945353803427529,0.5666666666666667,0.25,0.414985590778098,90,184,1041,1315,156,16964,12,11,0,1,0,0,0
ENSG00000134072.11,CAMK1,MSTRG.8764.1,24.8466666666667,FALSE,12601,1013.45454545455,-3.33898348621703,0.8406180895466863,0.7905405405405406,0.53125,0.564240790655885,148,192,1113,1453,116,2545,12,10,1,0,0,0,1
ENSG00000134077.16,THUMPD3,MSTRG.8756.4,2.27,FALSE,23377,2149.33333333333,-0.585161439470734,0.7248600867443808,0.5215123859191656,0.3978185993111366,0.4166666666666667,767,1742,1524,4033,714,4074,10,18,6,10,0,0,1
ENSG00000134077.16,THUMPD3,MSTRG.8756.5,2.60666666666667,FALSE,23377,2220.44444444444,-1.28025842192466,0.7248600867443808,0.5826771653543307,0.3978185993111366,0.4166666666666667,127,1742,1524,3393,74,4074,10,18,2,10,0,0,1
ENSG00000134086.9,VHL,MSTRG.8774.2,2.17333333333333,FALSE,11877,7599,-0.690044566051263,0.7922347761930081,0.7894736842105263,0.43030794165316044,0.651252408477842,57,3702,519,4278,397,7599,2,2,1,23,2,0,2
ENSG00000134086.9,VHL,MSTRG.8774.4,4.78,TRUE,11877,3321,-0.37936793878352,0.7626019390832102,0.7894736842105263,0.45529486366518707,0.7069351230425056,57,4731,447,5235,1231,3492,3,2,1,33,2,0,3
ENSG00000134107.5,BHLHE40,MSTRG.8750.1,26.57,FALSE,5520,683.75,0.662101036913589,0.7727473992113734,0.6560283687943262,0.46835443037974683,0.5544794188861986,282,1264,1239,2785,362,1320,5,10,1,9,1,0,1
ENSG00000134109.11,EDEM1,MSTRG.8753.2,9.59333333333333,TRUE,32061,2376.27272727273,-0.971385710388317,0.7810524162331783,0.708994708994709,0.4099766173031956,0.5345010615711253,189,3849,1884,5922,608,6894,12,23,1,24,0,0,3
ENSG00000134152.11,KATNBL1,MSTRG.3928.1,4.07666666666667,FALSE,69144,7409.22222222222,-1.00366938474229,0.6877909363833122,0.7,0.3051948051948052,0.3617486338797814,160,1386,915,2461,146,46260,10,5,0,8,0,1,0
ENSG00000134222.16,PSRC1,MSTRG.651.3,3.91333333333333,FALSE,3489,298.5,-0.379380959213105,0.8021359995233363,0.6,0.5141129032258065,0.6043956043956044,110,496,1092,1698,72,457,7,13,1,2,2,0,0
ENSG00000134250.21,NOTCH2,MSTRG.720.1,30.8133333333333,FALSE,157393,4445,-1.78949035127204,0.8234161495932983,0.75,0.40471813725490197,0.5373516720604099,28,3264,7416,10708,101,39346,34,100,1,31,5,0,2
ENSG00000134262.13,AP4B1,MSTRG.694.2,2.44,TRUE,9743,942.125,-1.08224474685193,0.7432207461935931,0.5975609756097561,0.46964490263459335,0.4812150279776179,82,873,1251,2206,195,2252,9,7,1,8,1,0,0
ENSG00000134291.12,TMEM106C,MSTRG.2680.3,6.16666666666667,FALSE,5283,534.857142857143,-2.80051703095347,0.7889468813125283,0.6788321167883211,0.43297380585516176,0.4940239043824701,137,649,753,1539,109,871,8,8,2,3,0,0,0
ENSG00000134291.12,TMEM106C,MSTRG.2680.4,4.00333333333333,FALSE,5283,543,-2.74161831555184,0.7932573219055835,0.6788321167883211,0.43297380585516176,0.4956896551724138,137,649,696,1482,109,871,8,6,2,3,0,0,0
ENSG00000134308.14,YWHAQ,MSTRG.7036.1,163.493333333333,FALSE,47031,8967,-2.89465265631063,0.789290025052593,0.7410071942446043,0.35784685367702807,0.4986449864498645,139,1319,738,2196,57,38643,6,11,0,12,1,0,1
ENSG00000134317.18,GRHL1,MSTRG.7045.1,3.37333333333333,TRUE,50585,3363.85714285714,-0.264236195909143,0.8114848918129719,0.5469107551487414,0.3777070063694268,0.4689589302769819,874,1570,1047,3491,161,20742,15,12,16,12,0,2,1
ENSG00000134318.16,ROCK2,MSTRG.7055.1,8.34,FALSE,164878,4891.65625,-1.65842327488766,0.7194308935028443,0.792,0.34638390429581295,0.4019678425725942,500,3678,4167,8345,641,56259,33,42,2,30,1,0,0
ENSG00000134324.12,LPIN1,MSTRG.7058.1,7.21,FALSE,80796,3970.42105263158,-0.766391838538843,0.7961347329498812,0.7313432835820896,0.420550038197097,0.51440329218107,67,2618,2673,5358,58,18861,20,26,0,19,2,0,3
ENSG00000134352.21,IL6ST,MSTRG.10007.1,13.44,FALSE,58441,3177.625,-1.69715646854842,0.7265439110221918,0.6183745583038869,0.322877824084229,0.40333696046427275,283,4559,2757,7599,180,11972,17,28,2,38,0,0,0
ENSG00000134352.21,IL6ST,MSTRG.10007.4,1.79666666666667,TRUE,56358,4299.25,-1.76626135094873,0.7253056431646048,0.551487414187643,0.32673667205169626,0.41370010787486516,437,2476,1854,4767,180,15653,13,18,2,18,0,0,0
ENSG00000134419.15,RPS15A,MSTRG.4543.1,780.956666666667,FALSE,7402,1725.75,-3.32553701281939,0.8001548227306163,0.6333333333333333,0.3815789473684211,0.4681933842239186,30,76,393,499,25,3239,5,4,0,0,0,0,0
