gene_id,gene_name,transcript_id,transcript_TPM,contains_PTC,gene_length,mean_intron_length,log_kdeg_DMSO,Codon_optimality,fivepUTR_GC_content,threepUTR_GC_content,CDS_GC_content,fivepUTR_length,threepUTR_length,CDS_length,first_exon_length,longest_intron_length,total_exons,CDS_DRACH_count,fiveputr_DRACH_count,threeputr_DRACH_count,CDS_miRNAseed_count,fiveputr_miRNAseed_count,threeputr_miRNAseed_count
ENSG00000121297.8,TSHZ3,MSTRG.6445.1,4.73,FALSE,75933,35148,-0.0152222883001421,0.8172804011324902,0.7870722433460076,0.34581772784019976,0.5650030807147258,789,1602,3246,158,69427,3,40,1,16,7,5,0
ENSG00000100852.14,ARHGAP5,MSTRG.3508.2,25.13,TRUE,80746,12139.3333333333,-1.11583992111208,0.7139939913477185,0.504950495049505,0.3008706868752015,0.3739458499778074,303,3101,4506,132,28975,7,45,0,28,0,0,0
ENSG00000148606.15,POLR3A,MSTRG.1604.2,1.25666666666667,TRUE,53409,1535.32258064516,-1.00486636788016,0.7836329476028854,0.6422018348623854,0.4949527841094106,0.4859529233105543,109,3071,2634,153,4894,32,28,0,26,0,0,2
ENSG00000023041.12,ZDHHC6,MSTRG.1784.1,11.2366666666667,FALSE,16639,1444.5,-1.42324253371365,0.731940441340697,0.53125,0.3611111111111111,0.4138486312399356,448,504,1242,234,3871,11,9,3,1,0,1,1
ENSG00000108582.12,CPD,MSTRG.5248.1,41.5,FALSE,90463,4084.55,-2.46392876454004,0.7533717723752491,0.7777777777777778,0.35540983606557375,0.4713975380159305,54,4575,4143,800,35604,21,49,0,41,2,0,0
ENSG00000104529.19,EEF1D,MSTRG.12596.2,14.2966666666667,FALSE,17688,2386.57142857143,-3.57698751150842,0.8627192901445621,0.6111111111111112,0.625,0.6004728132387707,72,64,846,68,10498,8,7,0,0,0,0,0
ENSG00000152455.16,SUV39H2,MSTRG.1379.1,4.97333333333333,FALSE,34096,4478.2,-0.607580445162104,0.7355360695728782,0.34782608695652173,0.3873097904105656,0.40389294403892945,23,10449,1233,54,15200,6,14,0,94,0,0,1
ENSG00000107816.17,LZTS2,MSTRG.1725.2,8.00333333333333,FALSE,10763,1970.5,-0.822104126791109,0.8511426877315468,0.7524271844660194,0.5473684210526316,0.66318407960199,206,665,2010,164,5262,5,12,0,5,3,2,0
ENSG00000125843.11,AP5S1,MSTRG.7957.1,3.5,FALSE,8292,1412,-0.487570364509833,0.7809170273678115,0.6635802469135802,0.5073772296850914,0.6268656716417911,324,4541,603,308,1577,3,5,5,30,0,0,3
ENSG00000108306.13,FBXL20,MSTRG.5323.3,5.73333333333333,FALSE,141965,9960.28571428571,-1.34210373374229,0.730374716847337,0.7402597402597403,0.4205069124423963,0.490154711673699,231,868,1422,384,58931,15,18,3,7,0,0,1
ENSG00000005339.15,CREBBP,MSTRG.4471.3,6.48,FALSE,154935,4997.06896551724,-0.368722471593666,0.802853659397345,0.8265895953757225,0.45610612563402264,0.5690554640307524,173,2563,7284,258,39517,30,88,1,19,8,1,1
ENSG00000171055.15,FEZ2,MSTRG.7163.1,11.8466666666667,FALSE,45816,6274,-1.95693311173144,0.7413032723362122,0.7008547008547008,0.3469613259668508,0.41106719367588934,234,905,759,197,20083,8,4,1,9,0,2,0
ENSG00000197713.15,RPE,MSTRG.7784.2,1.36,TRUE,19623,4130.75,0.0507839387607214,0.7599128668624198,0.5945945945945946,0.3219927095990279,0.474120082815735,148,2469,483,146,13189,5,3,2,25,0,0,1
ENSG00000100462.16,PRMT5,MSTRG.3451.1,66.8633333333333,FALSE,8848,409,-2.2970425134563,0.8055690493616563,0.6666666666666666,0.4693333333333333,0.5191601049868766,24,375,1905,125,1119,17,20,0,0,1,0,0
ENSG00000172831.14,CES2,MSTRG.4748.3,1.44666666666667,TRUE,10642,784.875,-0.659550014477014,0.8132151363191613,0.6392235609103079,0.5125348189415042,0.5623836126629422,1494,1795,1074,1506,4245,9,12,10,9,0,4,2
ENSG00000167081.18,PBX3,MSTRG.13031.2,1.94,TRUE,220005,31058.1428571429,-0.663499142684705,0.7885947124568093,0.643979057591623,0.3603851444291609,0.4645669291338583,382,1454,762,281,181031,8,10,3,10,0,1,0
ENSG00000184349.14,EFNA5,MSTRG.10179.2,2.86666666666667,FALSE,295238,96251,-0.449018344841793,0.7916461599946156,0.6114885731933292,0.415962441314554,0.5082508250825083,1619,4260,606,1744,242979,4,9,12,36,0,4,0
ENSG00000188033.10,ZNF490,MSTRG.6291.1,3.09333333333333,TRUE,34714,5700.2,0.0487970330164577,0.7961787428508522,0.523943661971831,0.4862029646522235,0.4270196877121521,355,4385,1473,250,25601,6,5,1,32,0,0,3
ENSG00000104756.17,KCTD9,MSTRG.12270.4,1.4,TRUE,30352,2462.90909090909,-0.316695014339615,0.7155577387638145,0.4569789674952199,0.3373493975903614,0.42632850241545894,523,1909,828,101,11948,12,13,5,16,0,0,1
ENSG00000141736.14,ERBB2,MSTRG.5331.1,4.64333333333333,FALSE,40539,1231.27586206897,-1.85264517426888,0.846933688899307,0.5018518518518519,0.5244299674267101,0.6049483414899401,540,614,3678,159,11808,30,41,1,3,7,1,0
ENSG00000147457.14,CHMP7,MSTRG.12263.3,9.05333333333333,TRUE,15359,1412.44444444444,-1.24705753940901,0.7738562329974067,0.6976744186046512,0.4992857142857143,0.5290697674418605,215,1400,1032,184,5865,10,9,0,7,0,0,3
ENSG00000274180.1,NATD1,MSTRG.5198.1,4.65333333333333,FALSE,14570,4805,-0.90469330198145,0.8511844025052961,0.7942857142857143,0.5878910645959937,0.6666666666666666,175,4443,342,281,8934,3,2,2,40,1,0,4
ENSG00000127952.17,STYXL1,MSTRG.11819.4,1.75333333333333,TRUE,61011,3469.47058823529,-1.62295784882153,0.8422558088698077,0.5051078320090806,0.6005747126436781,0.5568039950062422,881,348,801,189,17287,18,7,9,1,1,0,1
ENSG00000159479.17,MED8,MSTRG.379.2,1.79666666666667,TRUE,5783,642.5,-0.96450616014914,0.7716110578296935,0.5137362637362637,0.458984375,0.5351851851851852,364,1024,540,42,1269,7,7,3,11,0,0,1
ENSG00000155729.13,KCTD18,MSTRG.7737.1,1.14666666666667,FALSE,21014,3028.66666666667,-1.33487195886769,0.7450003077303197,0.6724806201550387,0.3368421052631579,0.5058548009367682,516,1045,1281,441,5663,7,10,2,13,1,3,0
ENSG00000085224.23,ATRX,MSTRG.13450.5,4.67333333333333,TRUE,280333,7942.20588235294,-1.13168907986978,0.7409654994406346,0.5472636815920398,0.31728492501973166,0.38101059494702527,402,2534,7362,305,68601,35,65,7,28,0,1,1
ENSG00000145868.17,FBXO38,MSTRG.10341.2,2.70666666666667,FALSE,58735,2760.65,-2.01569776108948,0.7334902302751269,0.5324675324675324,0.34701492537313433,0.4318502824858757,154,536,2832,91,10674,21,26,3,4,0,0,0
ENSG00000135655.16,USP15,MSTRG.2837.3,2.95,FALSE,76110,12344.6666666667,-0.921706949337416,0.7246802844503341,0.45454545454545453,0.3839758125472411,0.4265536723163842,11,1323,708,100,33675,7,7,0,18,0,0,1
ENSG00000176049.16,JAKMIP2,MSTRG.10340.2,4.06666666666667,TRUE,191621,9410.45,-1.32639129069031,0.7355743449892413,0.5320665083135392,0.3673835125448029,0.4566378956021373,421,558,2433,273,110501,21,21,5,5,0,0,0
ENSG00000163536.13,SERPINI1,MSTRG.9296.1,1.91333333333333,FALSE,89737,11031.125,-3.42651039039358,0.7449307688587055,0.5867768595041323,0.23880597014925373,0.40145985401459855,121,134,1233,103,53287,9,8,0,3,0,0,0
ENSG00000132478.10,UNK,MSTRG.5665.2,11.79,FALSE,40821,2473.6,-0.580007249497729,0.8317705304311985,0.6296296296296297,0.5569409808811305,0.6206329634196466,81,1203,2433,185,24775,16,18,0,6,5,0,5
ENSG00000101955.15,SRPX,MSTRG.13308.1,3.1,FALSE,71433,7743,-2.53210070614283,0.7978593561983723,0.7341772151898734,0.31985294117647056,0.5376344086021505,79,272,1395,176,42351,10,14,0,4,2,0,0
ENSG00000185024.18,BRF1,MSTRG.3864.2,2.14,TRUE,106200,5856.64705882353,0.562595402166737,0.8285971841613506,0.5779746835443038,0.6466403162055336,0.6054852320675106,3950,1265,1422,164,28945,18,11,34,7,1,4,3
ENSG00000151304.6,SRFBP1,MSTRG.10219.1,8.05,FALSE,66659,9114.85714285714,-0.636260526786466,0.7320089679726028,0.5862068965517241,0.35102853351028535,0.3821705426356589,58,1507,1290,94,24589,8,11,0,10,1,0,0
ENSG00000130347.13,RTN4IP1,MSTRG.11066.1,3.32666666666667,FALSE,58728,6979.375,-1.38223731159931,0.7294077761251601,0.5115303983228512,0.396734693877551,0.44080604534005036,477,1225,1191,751,16279,9,6,4,5,0,0,0
ENSG00000164611.13,PTTG1,MSTRG.10386.1,93.7666666666667,FALSE,6890,1234,-2.58235789633043,0.7752184696172101,0.5208333333333334,0.2698412698412698,0.4696223316912972,48,63,609,37,3384,6,6,0,1,1,0,0
ENSG00000197535.16,MYO5A,MSTRG.4054.2,3.85,FALSE,221683,5374.97435897436,-2.33408296255864,0.7711787678009004,0.8679245283018868,0.39404334944643693,0.4610898487333698,159,6413,5487,186,95494,40,54,0,57,2,2,4
ENSG00000204304.12,PBX2,MSTRG.10775.1,4.76,TRUE,7445,268.5,-2.26252284466889,0.8259902540504342,0.6182136602451839,0.48436179205409974,0.5939675174013921,2284,1183,1293,496,898,11,15,11,7,1,14,1
ENSG00000136824.19,SMC2,MSTRG.12942.2,6.35333333333333,FALSE,50861,1715.58333333333,-2.17057887981269,0.7121436384962512,0.5564853556485355,0.3952852750256235,0.38731218697829717,239,5854,3594,178,9007,25,36,3,65,0,0,3
ENSG00000243927.6,MRPS6,MSTRG.8295.1,29.6233333333333,FALSE,69453,34261,-2.23017828380909,0.7514402045897011,0.7317073170731707,0.39069767441860465,0.48677248677248675,123,430,378,168,51595,3,2,0,7,0,0,0
ENSG00000173258.13,ZNF483,MSTRG.12962.1,4.8,FALSE,28483,3109,-0.686026985455212,0.7534429080908495,0.5462555066079295,0.35490645284459715,0.4129753914988814,227,10476,2235,99,7303,6,19,1,87,0,0,3
ENSG00000146540.15,C7orf50,MSTRG.11519.8,5.58,FALSE,3872,1230,-0.425606506111871,0.7700217073055207,0.6165644171779141,0.3888888888888889,0.5409356725146199,2282,18,342,112,1230,2,0,22,0,1,4,0
ENSG00000132694.19,ARHGEF11,MSTRG.919.1,7.21333333333333,FALSE,110802,2660.5641025641,-1.27266277234109,0.8148095767334979,0.4652974504249292,0.5316336166194523,0.568395710221055,1412,1059,4569,1444,58125,40,39,5,7,3,1,3
ENSG00000166326.7,TRIM44,MSTRG.2027.1,13.8033333333333,FALSE,148382,35559.75,-1.75418072498871,0.7875949688992137,0.7744807121661721,0.4131209390064976,0.5439613526570048,337,4771,1035,1006,70912,5,7,1,37,1,1,5
ENSG00000072364.13,AFF4,MSTRG.10256.4,8.07333333333333,FALSE,82615,3743.42857142857,-1.98201780761148,0.7866087847107419,0.6800847457627118,0.4358974358974359,0.46248568155784653,472,39,3492,376,25518,22,38,3,0,1,0,0
ENSG00000110811.20,P3H3,MSTRG.2554.1,15.29,FALSE,11081,629.285714285714,-1.89708540776345,0.8225111207379999,0.6855895196506551,0.5906735751295337,0.6304347826086957,229,386,1656,172,2935,15,12,3,3,4,1,0
ENSG00000143384.14,MCL1,MSTRG.806.1,41.8366666666667,FALSE,4952,551.5,-0.00371792187080425,0.7192281126400889,0.6125,0.3910162002945508,0.6096866096866097,80,2716,1053,768,752,3,7,1,27,0,0,2
ENSG00000151247.13,EIF4E,MSTRG.9674.1,18.35,FALSE,49858,7905.16666666667,-1.36823136615592,0.7468830717114063,0.47619047619047616,0.3133561643835616,0.42507645259938837,21,1752,654,39,27112,7,7,0,11,0,0,0
ENSG00000137944.18,KYAT3,MSTRG.576.1,2.15,TRUE,71586,5384.30769230769,-2.20909553414743,0.7311391843709721,0.625,0.4229390681003584,0.38796516231195566,48,279,1263,45,23117,14,18,0,1,0,0,0
ENSG00000119401.11,TRIM32,MSTRG.12989.2,4.94666666666667,FALSE,13815,10280,0.180359689219789,0.7797976065287394,0.6219512195121951,0.3988644428672818,0.545361875637105,164,1409,1962,83,10280,2,16,1,10,0,0,1
ENSG00000133731.10,IMPA1,MSTRG.12437.4,2.05666666666667,FALSE,28376,3194.25,-1.20820000253915,0.7159717596215492,0.6219512195121951,0.3004996431120628,0.42037586547972305,410,1401,1011,563,10271,9,10,7,12,0,2,0
ENSG00000151923.18,TIAL1,MSTRG.1813.1,4.12666666666667,TRUE,24854,1722.33333333333,-1.14611160279479,0.7233543852966915,0.6678899082568808,0.3220958570268075,0.43341815097540287,545,2462,1179,577,8185,13,20,3,16,2,6,1
ENSG00000158062.21,UBXN11,MSTRG.220.3,4.85666666666667,TRUE,24355,1668.07692307692,-1.66881716219577,0.8295139620561084,0.5829596412556054,0.6128625472887768,0.5969802555168409,223,1586,861,45,8167,14,8,3,8,1,0,2
ENSG00000078747.17,ITCH,MSTRG.8053.4,4.03,TRUE,147061,6165.39130434783,-0.716700573558448,0.7503119844820049,0.4435483870967742,0.36630179827990617,0.4223184223184223,620,2558,2079,58,24594,24,21,10,27,0,0,1
ENSG00000183955.14,KMT5A,MSTRG.3111.3,32.0966666666667,FALSE,19901,2870.33333333333,-1.41294175793128,0.805961725684398,0.9,0.46606060606060606,0.5201238390092879,60,1650,969,102,7140,7,6,0,10,0,0,1
ENSG00000103510.20,KAT8,MSTRG.4665.2,5.65,TRUE,23008,734.727272727273,-1.55164579312954,0.8245855965949127,0.5516594787174198,0.5298507462686567,0.5744371822803195,5333,134,1377,94,6520,23,13,40,0,1,2,0
ENSG00000108424.11,KPNB1,MSTRG.5455.1,157.906666666667,FALSE,35025,1406.14285714286,-2.14720747914923,0.7442711589610463,0.7055214723926381,0.4072469476171721,0.46902318510072216,326,2539,2631,366,3983,22,22,4,18,2,1,0
ENSG00000125746.18,EML2,MSTRG.6689.1,6.45333333333333,FALSE,29897,1542.44444444444,-1.86963120982735,0.8382588625303835,0.8095238095238095,0.5,0.5969230769230769,21,162,1950,41,4033,19,16,0,1,2,0,0
ENSG00000145246.14,ATP10D,MSTRG.9552.1,3.08666666666667,FALSE,107574,4615.63636363636,-1.99788582612098,0.7504647716221569,0.5357142857142857,0.3580667120490129,0.45736977341742585,280,1469,4281,243,26984,23,45,4,9,1,0,0
ENSG00000161999.13,JMJD8,MSTRG.4384.2,11.97,FALSE,2665,117.285714285714,-1.82902053534906,0.8073350600226874,0.8,0.603202846975089,0.6382978723404256,15,1124,705,101,324,8,9,0,9,2,0,2
ENSG00000093010.15,COMT,MSTRG.8424.1,2.54333333333333,FALSE,28583,5250.8,-1.48860029916172,0.859117023635237,0.572992700729927,0.5544794188861986,0.6176470588235294,274,1239,816,183,19623,6,8,1,14,0,0,2
ENSG00000161265.15,U2AF1L4,MSTRG.6499.6,2.13333333333333,FALSE,2935,437,-2.25341115273696,0.8224563929054048,0.5285714285714286,0.4788732394366197,0.5812807881773399,70,71,609,114,1005,6,7,0,0,0,0,0
ENSG00000078140.14,UBE2K,MSTRG.9535.1,16.9366666666667,FALSE,84368,13250.6666666667,-1.7291455271975,0.6979651924017465,0.7252747252747253,0.33741007194244604,0.4262023217247098,91,4170,603,154,39029,7,6,0,23,0,0,0
ENSG00000152454.4,ZNF256,MSTRG.6893.2,6.98333333333333,FALSE,6874,2333.5,0.315677970297294,0.779285237418094,0.6293103448275862,0.3516483516483517,0.45116772823779194,232,91,1884,265,3381,3,16,1,1,1,0,0
ENSG00000175309.15,PHYKPL,MSTRG.10466.1,2.14666666666667,FALSE,24000,1854.25,-2.24596626972781,0.8254662477074867,0.782312925170068,0.5381526104417671,0.5757575757575758,147,249,1353,206,6924,13,13,2,3,0,1,0
ENSG00000172766.19,NAA16,MSTRG.3264.1,1.54,TRUE,65764,3066.8,0.153072544839965,0.7166017157085923,0.6908396946564885,0.3672755538282161,0.386691776522285,262,2573,1593,316,18387,21,8,2,26,0,0,0
ENSG00000291224.1,ENSG00000291224,MSTRG.8772.2,2.26,FALSE,26527,5108.33333333333,-0.425657539845368,0.8204418329267859,0.5159474671669794,0.5477763534168228,0.5871212121212122,533,10141,528,356,13969,4,13,5,73,1,0,9
ENSG00000152894.15,PTPRK,MSTRG.11154.1,10.7266666666667,FALSE,550842,18821,-2.17092647186724,0.7478511353244415,0.6804979253112033,0.34328358208955223,0.45917187138561183,241,469,4323,341,122570,30,42,2,1,2,0,0
ENSG00000113368.12,LMNB1,MSTRG.10230.1,72.61,FALSE,59711,5699.5,-1.6986673670578,0.7484421217862799,0.6434316353887399,0.3247422680412371,0.5070982396365701,373,582,1761,732,26908,11,19,0,6,0,0,0
ENSG00000099194.6,SCD,MSTRG.1716.1,105.196666666667,FALSE,17594,2469.8,-1.98808982238626,0.8056976143004588,0.6544117647058824,0.43950680708964807,0.5092592592592593,272,3893,1080,299,4019,6,11,3,29,0,0,1
ENSG00000111880.16,RNGTT,MSTRG.11025.1,11.4233333333333,FALSE,353428,23259.8,-1.6188919527852,0.7528898840315558,0.631578947368421,0.3528481012658228,0.42028985507246375,209,2528,1794,273,91354,16,22,0,19,1,0,1
ENSG00000138180.16,CEP55,MSTRG.1667.1,16.37,FALSE,32488,3727.875,-1.33476344981529,0.710662903741041,0.6706948640483383,0.33865814696485624,0.4064516129032258,331,939,1395,319,8348,9,15,4,12,0,1,0
ENSG00000168785.8,TSPAN5,MSTRG.9672.1,4.44,FALSE,188245,26414,-0.992695412298046,0.7640774887472346,0.7428571428571429,0.4422273781902552,0.44609665427509293,385,2155,807,466,150417,8,8,1,13,0,2,1
ENSG00000196924.19,FLNA,MSTRG.13639.4,14.0666666666667,FALSE,26104,383.065217391304,-3.03445016895614,0.8456175552649825,0.7306122448979592,0.660377358490566,0.6180555555555556,245,318,7920,129,3144,47,82,3,3,7,3,1
ENSG00000198242.14,RPL23A,MSTRG.5220.1,940.566666666667,FALSE,4245,851.25,-3.43879924558605,0.804694211439412,0.42857142857142855,0.4454022988505747,0.49469214437367304,21,348,471,46,1832,5,9,0,4,0,0,0
ENSG00000100580.8,TMED8,MSTRG.3746.1,7.1633333333333304,FALSE,41973,6861,-1.13661896917321,0.8094635018553128,0.7560975609756098,0.41118965257933526,0.556237218813906,41,6649,978,159,25184,6,13,0,39,1,0,2
ENSG00000248333.9,CDK11B,MSTRG.38.1,20.07,FALSE,22155,1076.27777777778,-2.09839761149468,0.8431440995178968,0.43373493975903615,0.5570776255707762,0.578971533516988,166,438,2178,106,4236,19,25,1,3,3,0,0
ENSG00000169021.6,UQCRFS1,MSTRG.6435.1,159.57,FALSE,5905,4746,-1.85158626168553,0.7372994852272947,0.7272727272727273,0.33222591362126247,0.536969696969697,33,301,825,247,4746,2,4,1,1,1,0,0
ENSG00000163191.6,S100A11,MSTRG.835.1,92.6233333333333,FALSE,4499,1968,-3.14495647593351,0.800208192932,0.7303370786516854,0.5192307692307693,0.4811320754716981,89,156,318,92,3112,3,4,0,1,0,0,0
ENSG00000089177.20,KIF16B,MSTRG.7991.1,3.09,FALSE,301197,11842.76,-1.42178563449751,0.7520660366066614,0.746031746031746,0.40935114503816794,0.464339908952959,126,1048,3954,173,64308,26,29,1,6,3,0,1
ENSG00000153827.15,TRIP12,MSTRG.7856.6,4.02666666666667,FALSE,158173,3527.97619047619,-2.27797344550125,0.7234167997475058,0.6256983240223464,0.3672316384180791,0.4467387741724025,179,3717,6102,130,41751,43,68,1,39,2,0,0
ENSG00000099385.12,BCL7C,MSTRG.4653.1,3.66,FALSE,42998,8218.8,-1.51610264211552,0.7862399663557476,0.849624060150376,0.4668166479190101,0.5487528344671202,133,889,882,225,36537,6,13,1,16,1,1,0
ENSG00000128394.17,APOBEC3F,MSTRG.8592.1,3.48666666666667,FALSE,15109,1768.83333333333,-1.6462607357424,0.8457203031015997,0.5567010309278351,0.4943545926151968,0.5106951871657754,97,3277,1122,114,3882,7,7,0,29,1,0,4
ENSG00000120063.10,GNA13,MSTRG.5602.1,16.2166666666667,FALSE,47351,13734.3333333333,-0.689266966358368,0.7718061152992204,0.8231292517006803,0.34929114444216147,0.48324514991181655,147,4867,1134,430,35198,4,17,0,49,1,2,1
ENSG00000160007.20,ARHGAP35,MSTRG.6706.1,24.09,FALSE,143888,22465.1666666667,-1.07828406406446,0.7828522285193757,0.6508728179551122,0.5784080076263107,0.47733333333333333,401,4196,4500,213,57278,7,47,2,18,4,1,9
ENSG00000138764.15,CCNG2,MSTRG.9619.1,4.17333333333333,FALSE,12665,1054.71428571429,0.0677154635087892,0.7131587738112963,0.7566666666666667,0.3820623258170763,0.4115942028985507,300,3947,1035,300,2526,8,10,2,29,0,1,1
ENSG00000136811.17,ODF2,MSTRG.13066.3,3.89,FALSE,44820,2072.25,-2.26554191742501,0.8004112173893422,0.5809128630705395,0.43156424581005587,0.5306038047973531,241,716,2418,104,8172,21,28,6,4,1,2,0
ENSG00000134874.18,DZIP1,MSTRG.3365.1,8.94333333333333,FALSE,65876,2682.45454545455,-2.24100716926278,0.754485603735739,0.6418918918918919,0.3820158683514546,0.4679113185530922,888,3403,2571,330,7973,23,19,6,33,1,1,0
ENSG00000145391.14,SETD7,MSTRG.9771.1,17.57,FALSE,50182,6196.28571428571,-1.60248892775971,0.8011598494006952,0.7682926829268293,0.4055111111111111,0.4977293369663942,82,5625,1101,122,13553,8,7,0,61,0,0,1
ENSG00000140157.16,NIPA2,MSTRG.3912.3,2.78333333333333,FALSE,29713,3784.57142857143,-1.70067395719384,0.7266178915508567,0.5540765391014975,0.36955107351984384,0.4358264081255771,601,1537,1083,250,6371,8,13,4,10,0,0,3
ENSG00000115524.17,SF3B1,MSTRG.7727.1,58.49,FALSE,45144,1615.91666666667,-2.04768967831056,0.7256268903312127,0.4827586206896552,0.3751033912324235,0.43039591315453385,29,2418,3915,57,10997,25,40,0,22,0,0,1
ENSG00000162377.6,COA7,MSTRG.451.1,11.42,FALSE,13899,4955.5,-0.299788634690004,0.8332244306429506,0.7142857142857143,0.44084377866096,0.5244252873563219,21,3271,696,127,5353,3,9,0,33,0,0,1
ENSG00000072415.10,PALS1,MSTRG.3676.1,6.44333333333333,FALSE,94393,6368.5,-0.847559417549788,0.7150078327744753,0.41194029850746267,0.34831069313827934,0.42061143984220906,335,2871,2028,99,28167,15,20,2,34,0,0,1
ENSG00000198513.14,ATL1,MSTRG.3579.1,3.82666666666667,FALSE,72615,5867.66666666667,-1.44337152909948,0.7457616028084797,0.71900826446281,0.29523809523809524,0.4314079422382672,121,420,1662,155,27531,13,15,2,4,0,0,0
ENSG00000164751.15,PEX2,MSTRG.12426.1,4.19666666666667,FALSE,17813,5217.33333333333,-1.08530164639083,0.7319498745967865,0.4807692307692308,0.40488301119023395,0.4095860566448802,260,983,918,101,11651,4,4,1,8,0,0,0
ENSG00000089006.17,SNX5,MSTRG.7995.3,4.13666666666667,TRUE,26674,1468.25,-0.252342870818865,0.747383487980537,0.43539138551806905,0.3673780487804878,0.41,7499,656,900,7235,4290,13,13,68,6,0,3,0
ENSG00000172409.7,CLP1,MSTRG.2082.1,6.5866666666666696,FALSE,4112,1138,0.0788448055910847,0.7959777785979196,0.5581395348837209,0.3822843822843823,0.5164319248826291,129,429,1278,107,1594,3,12,0,3,1,0,0
ENSG00000134779.15,TPGS2,MSTRG.5971.2,5.78333333333333,FALSE,42755,6838.5,-2.02774432323736,0.8122224446425499,0.7576687116564417,0.4720496894409938,0.4994535519125683,326,483,915,411,11369,7,12,1,7,0,0,0
ENSG00000159720.13,ATP6V0D1,MSTRG.4756.1,33.12,FALSE,43139,5929,-2.47071133635782,0.8450857683445954,0.7323943661971831,0.593320235756385,0.5549242424242424,71,509,1056,201,27241,8,10,1,4,0,0,0
ENSG00000167779.9,IGFBP6,MSTRG.2734.1,1.75666666666667,FALSE,4674,1242.33333333333,-3.79011102218172,0.7951168482447779,0.6470588235294118,0.5895953757225434,0.661134163208852,51,173,723,385,2660,4,5,2,1,1,0,0
ENSG00000173465.8,ZNRD2,MSTRG.2187.1,9.93,TRUE,3714,261.25,-1.31082885324765,0.7981415093413962,0.6,0.6324245374878287,0.6283333333333333,15,2054,600,34,420,5,6,1,11,1,0,4
ENSG00000157895.11,C12orf43,MSTRG.3080.2,6.59,FALSE,14066,2306,-1.17968125252251,0.7784373498685416,0.6153846153846154,0.5083766608896592,0.577020202020202,13,1731,792,158,5183,6,7,0,7,1,0,1
ENSG00000130164.15,LDLR,MSTRG.6266.1,11.2666666666667,FALSE,44358,2305,0.182886378602867,0.8426178811550085,0.6511627906976745,0.5039936102236422,0.5845915602013163,86,2504,2583,153,10607,18,40,0,15,1,0,1
ENSG00000177189.14,RPS6KA3,MSTRG.13279.3,2.91666666666667,FALSE,117179,5213.66666666667,-1.62394020149916,0.7110680061213468,0.6515151515151515,0.3677783852742847,0.4011220196353436,66,5487,2139,51,32224,22,14,0,51,0,0,3
ENSG00000244687.13,UBE2V1,MSTRG.8148.1,40.2533333333333,FALSE,32029,9972.33333333333,-2.45033628760141,0.7193087920529948,0.5454545454545454,0.4416767922235723,0.4369369369369369,22,1646,444,44,16286,4,3,0,18,0,0,3
ENSG00000167081.18,PBX3,MSTRG.13031.1,4.53333333333333,FALSE,220005,31039.7142857143,-1.26245171499766,0.7815042257825123,0.8641975308641975,0.36981132075471695,0.5104166666666666,81,1590,1056,281,167062,8,11,0,13,1,0,0
ENSG00000197961.12,ZNF121,MSTRG.6231.1,2.47,FALSE,24176,4256.5,-0.157526362274462,0.7578407047880205,0.5191256830601093,0.3961860630903582,0.3981244671781756,366,5611,1173,44,15103,5,7,7,40,1,0,1
ENSG00000198563.14,DDX39B,MSTRG.10745.4,158.313333333333,FALSE,11778,1009.7,-2.76320155417567,0.8194397439941089,0.5053763440860215,0.49038461538461536,0.5097125097125097,186,208,1287,54,2455,11,11,0,3,0,0,0
ENSG00000112742.10,TTK,MSTRG.11003.1,22.7366666666667,FALSE,37879,1662.52380952381,-1.38276943394637,0.7045852193275812,0.4626865671641791,0.3046153846153846,0.3690753690753691,67,325,2574,65,7737,22,31,0,5,0,0,0
ENSG00000119523.10,ALG2,MSTRG.12928.2,8.09,FALSE,4528,2710,-0.231961273699004,0.7733466066119755,0.7083333333333334,0.3371868978805395,0.5403677058353318,48,519,1251,396,2710,2,15,0,0,0,0,0
ENSG00000184752.14,NDUFA12,MSTRG.2925.1,92.8233333333333,FALSE,32365,10601,-3.02386723963336,0.7798912174666878,0.7647058823529411,0.2803738317757009,0.4497716894977169,17,107,438,103,22549,4,5,0,1,0,0,0
ENSG00000111817.19,DSE,MSTRG.11114.1,10.7166666666667,FALSE,69231,12658.8,-1.39637891001183,0.7763697611935348,0.7017543859649122,0.3174435028248588,0.4741049704553354,228,2832,2877,175,28076,6,29,0,28,0,2,0
ENSG00000089902.10,RCOR1,MSTRG.3830.3,5.15,TRUE,137913,13266.9,-0.325326227372042,0.7550141015356507,0.631578947368421,0.4152897657213317,0.4270833333333333,133,4055,1056,92,89154,11,9,0,36,0,0,1
ENSG00000028528.15,SNX1,MSTRG.4097.1,6.97666666666667,FALSE,48055,2859.71428571429,-1.5134453515453,0.7657294369081382,0.6896551724137931,0.44027410060738204,0.5105162523900574,29,6421,1569,188,16400,15,20,0,46,0,0,0
ENSG00000280071.5,ENSG00000280071,MSTRG.8222.1,25.3633333333333,FALSE,12029,1740.83333333333,-2.85773452517655,0.7947832521574719,0.6666666666666666,0.5065616797900262,0.6171003717472119,15,762,807,156,2952,7,6,0,3,0,0,0
ENSG00000130224.15,LRCH2,MSTRG.13522.1,8.05333333333333,FALSE,123330,5926.4,-1.92493513116837,0.6967351380627719,0.5893333333333334,0.2846153846153846,0.3853311439518336,375,2600,1827,253,45322,21,21,2,20,0,0,0
